ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45814980,2195,777,7,268,2014,9,1,5,2.5,328282,4,0,1,1,0,12,12
45797698,46414,915,6,605,2014,4,1,1,3,57755,6,0,0,1,0,14,6
45768082,1019,1537,7,535,2009,9,1,2,3.3,318358,6,0,0,1,0,1,12
45768260,4704,1714,6,502,2017,4,1,5,3.5,59331,6,0,2,1,0,1,0
45645989,3763,779,7,268,2013,9,1,2,2.5,124912,4,0,1,1,0,14,12
45744836,19757,798.780396435111,4,828,2014,1,1,5,1.6,96000,4,1,1,0,0,1,6
45654919,1725,1363,6,605,2012,4,1,1,4.6,180659,8,0,0,1,0,1,12
45732991,20883,640,4,748,2013,9,1,5,2,126655,4,0,1,1,0,7,4
45618106,8938,1399,6,361,2010,9,1,1,3.5,256914,6,0,0,1,0,7,12
45209840,29793,757.14552238806,7,268,2015,9,1,2,2.5,85000,4,3,1,1,0,1,10
45801783,6272,1025.35710856228,7,680,1995,4,0,0,2,0,4,0,0,0,1,2,0
45789074,11917,872.02838865217,7,850,2008,3,1,5,1.5,95000,4,3,1,1,1,14,4
45790955,28225,595.03007518797,2,465,2016,9,0,5,2.5,70500,4,0,1,1,0,1,8
45776156,32302,798.780396435111,4,163,2012,9,1,5,3,122000,6,0,1,1,0,14,12
45733614,53282,1017,4,748,2017,9,1,5,2,37844,4,0,1,1,0,14,4
45796736,15994,595,2,465,2015,9,1,5,1.5,163711,4,0,1,1,0,1,12
45661647,22894,1273,6,605,2015,4,1,1,3.5,79080,6,0,0,1,0,7,12
45802845,14069,1174,4,733,2020,4,1,1,2.2,25468,4,0,1,1,0,14,4
45787409,14740,862,7,268,2011,9,1,5,2.5,208000,6,2,0,1,0,1,10
45787118,14583,582.788167938931,7,643,2010,9,0,2,1.8,208000,4,3,1,1,0,5,6
45803044,41553,891,4,733,2016,4,1,1,2,145339,4,0,1,1,0,1,4
45806363,34497,919,0,94,2012,9,1,5,3,124000,6,2,0,1,0,14,16
45569390,20385,779,7,268,2013,9,1,5,2.5,102000,4,2,1,1,0,2,10
44781284,30420,765,2,808,2015,6,0,1,2,120000,4,1,1,1,0,14,2
45803080,56845,1017,4,733,2017,4,1,1,2,88000,4,0,1,1,0,7,4
45797457,22580,891,4,387,2016,9,1,5,2,52000,4,0,1,1,0,1,0
45760091,6743,397,5,258,2016,3,1,2,1.8,71904,4,0,1,1,0,14,0
45645027,2901,503,3,293,2012,9,1,2,1.5,146403,4,0,1,1,0,14,0
45649985,784,394,7,268,2014,9,1,2,2.5,102397,4,0,1,1,0,1,12
45757675,7527,934,7,268,2015,9,1,5,2.5,151610,4,0,1,1,0,14,12
45809628,30602,609,3,425,2016,10,1,5,1.3,16714,4,0,1,1,0,1,4
45642449,3763,779,7,268,2013,9,1,2,2.5,124912,4,0,1,1,0,14,12
45749301,7840,1026.00733117836,3,406,2004,7,0,5,3,219000,6,0,1,1,1,1,6
45803726,27827,765,4,817,2015,4,1,1,2,161388,4,0,1,1,0,14,4
45774561,16000,1711.27272727273,0,871,2004,4,1,5,3,300000,6,2,0,1,0,12,10
45802596,35237,639,4,733,2014,4,1,1,2,170623,4,0,1,1,0,14,4
45771914,470,645,7,643,2011,9,1,2,1.8,353606,4,0,1,1,0,7,12
45803129,11604,1017,4,748,2017,9,1,4,2,345316,4,0,1,1,0,8,4
45798300,32929,880,4,387,2018,9,1,5,1.6,54865,4,0,1,1,0,7,4
45803952,19657,707,4,817,2011,4,1,1,2,129000,4,0,1,1,0,7,4
45797193,16954,836,4,522,2010,1,1,5,2,170340,4,0,1,1,0,1,4
45808902,14069,1228,2,421,2018,4,1,5,2.3,14263,4,0,1,1,0,14,4
45644451,1098,394,7,268,2014,9,1,2,2.5,398069,4,0,1,1,0,1,12
45802219,41654,1091,4,526,2016,7,1,1,2.5,41000,4,0,1,1,0,14,4
45803614,19441,1024,4,526,2010,7,1,1,2.5,82111,4,0,1,1,0,14,4
45769193,9879,1018,6,361,2011,9,1,1,3,273186,6,0,2,1,0,14,12
44960548,11290,746,7,643,2009,3,0,2,1.5,99000,4,0,1,1,0,6,8
45764946,392,1514,5,517,2011,9,1,5,4.6,202048,8,0,0,1,0,14,0
45580471,11800,1296,7,268,2008,9,1,2,2.4,171200,4,0,1,1,0,0,12
45800806,7527,2084,2,799,1995,6,0,1,2.5,111111,4,1,2,1,0,15,2
45646999,1098,394,7,268,2014,9,1,2,2.5,398069,4,0,1,1,0,1,12
45813859,941,640,2,465,2013,9,1,2,2,294016,4,0,1,1,0,14,12
45525177,2195,1079,7,220,2018,4,1,5,2,22816,4,0,1,1,0,7,12
45769967,314,2410,6,361,2010,9,1,5,2,274771,8,0,2,1,0,14,12
44684078,13799,746,7,644,2008,9,1,2,1.5,145000,4,3,1,1,0,7,12
45730900,16280,836,4,522,2010,1,1,5,2,158663,4,0,1,1,0,7,4
45731062,30326,1091,4,526,2016,10,1,1,2.5,40877,4,0,1,1,0,7,4
45783822,7840,1429.8433516297,6,351,1998,9,1,0,2.8,3200,6,0,0,1,0,1,6
45816351,6,595,7,651,2015,3,1,5,1.5,105600,4,0,1,1,0,1,12
45813907,11447,1172,6,361,2011,9,1,5,3.5,248525,6,0,0,1,0,7,12
45779769,16308,625.709923664122,1,317,2012,9,0,5,1.4,163000,4,2,1,1,0,1,8
45769754,2430,1598,6,361,2008,9,1,1,3,175614,6,0,2,1,0,1,12
45803033,53188,1079,4,733,2018,4,1,1,2,47692,4,0,1,1,0,1,4
45808430,6272,1599.33333333333,3,425,2002,3,0,5,1.3,161000,4,0,1,1,1,11,4
45769115,7840,1529,0,30,2000,9,0,0,1.9,0,4,1,2,1,0,12,8
45652392,26657,919,6,605,2012,4,1,1,3,271701,6,0,0,1,0,14,12
45769082,392,1017,6,355,2017,9,1,5,2,1600,4,0,2,1,0,1,12
45642718,282,640,2,465,2013,9,1,2,2,174619,4,0,1,1,0,7,0
45675483,21326,586,7,665,2012,10,1,2,1.8,197000,4,3,1,1,0,0,8
45793345,23521,696,6,837,2013,7,0,1,2.2,167000,4,1,2,1,0,14,2
45802129,17054,862,4,526,2011,10,1,1,2.5,237853,4,0,1,1,0,12,4
45760911,5018,431,4,748,2016,9,1,2,2,71218,4,0,1,1,0,1,0
45754198,706,934,7,268,2015,9,1,5,2.5,82160,4,0,1,1,0,9,12
45785703,7840,862,6,244,2005,0,0,5,2,156470,12,0,2,1,0,1,12
45642337,784,394,7,268,2014,9,1,2,2.5,102397,4,0,1,1,0,1,12
45767818,10036,2467,0,56,2001,1,1,5,3,330000,6,1,2,0,0,2,4
45732939,8311,642,4,748,2012,9,1,4,2,36545,4,0,1,1,0,14,4
44565365,32929,582.788167938931,7,643,2016,3,0,2,1.6,85000,4,0,1,1,0,14,12
45804395,12544,1024,2,465,2010,9,1,2,2.5,180973,4,0,1,1,0,2,0
45809361,45825,400,7,145,2018,10,1,2,1.5,9942,4,0,1,1,0,7,4
45799613,17249,1429.8433516297,6,598,2002,4,1,1,2.7,288578,5,2,0,1,0,2,10
45765502,94,1017,6,355,2017,9,1,5,2,1600,4,0,2,1,0,1,12
45812796,21169,1051,4,748,2016,9,0,5,2.4,60000,6,2,1,1,0,1,8
45803401,9252,765,4,748,2015,9,1,4,2,128965,4,0,1,1,0,8,4
37784235,31047,798.780396435111,4,557,2011,4,0,5,2,118023,4,2,0,1,0,12,12
45816551,4077,1451.8,7,680,2001,4,0,5,2,250000,4,1,1,0,0,6,8
45652895,282,753,4,748,2012,9,1,2,2.4,93816,4,0,1,1,0,1,0
45476077,7840,1026.00733117836,3,295,2003,9,0,0,1.5,0,4,0,1,1,1,14,4
45018680,17876,584,4,387,2014,9,0,5,1.8,155360,4,2,1,1,0,7,6
45815128,6899,1273,7,157,2015,9,1,5,3.5,122418,6,0,1,1,0,2,12
45646984,549,1058,6,209,2012,1,1,5,3.5,256958,6,0,2,0,0,14,12
45806548,16935,1493,7,535,2016,4,1,5,3.5,0,6,0,1,1,0,12,12
45648475,16621,915,0,871,2014,4,1,1,3,110715,6,0,0,1,0,14,0
45814029,8781,1529,0,30,2001,9,0,5,1.9,159344,4,2,2,1,1,12,6
45809304,16960,595,3,425,2015,3,1,5,1.5,131455,4,0,1,1,0,2,4
45729656,28830,528,4,387,2014,9,1,1,1.6,83147,4,0,1,1,0,14,4
45813466,627,640,0,84,2013,9,1,5,2,0,4,0,2,1,0,12,12
45772335,3763,584,4,387,2014,9,1,5,1.8,110685,4,0,1,1,0,14,12
45786982,9722,2084,2,799,1996,6,0,1,2.5,270000,4,1,2,1,0,13,2
45806551,40769,1171.41025641026,7,535,2010,4,1,5,3.5,225600,6,2,1,1,0,12,6
45796663,20385,530,2,465,2013,9,1,5,1.6,129600,4,2,1,1,0,4,12
45797571,14301,781,4,526,2012,7,1,1,2.5,59304,4,0,1,1,0,12,4
45813046,2587,749,4,748,2014,9,1,5,2.4,244266,4,0,1,1,0,2,12
45813369,706,640,0,84,2013,9,1,5,2,140944,4,0,0,1,0,7,12
45802162,30517,777,4,526,2014,7,1,1,2.5,151854,4,0,1,1,0,7,4
45803953,18647,707,4,817,2011,4,1,1,2,192085,4,0,1,1,0,7,4
44343992,14069,2010.5,6,726,2010,9,1,5,2,183000,8,0,2,1,0,7,12
45772059,549,1481,2,452,2006,9,1,5,2,240746,4,0,1,1,0,1,12
45771805,14897,1091,7,680,2016,4,1,5,2.5,41019,4,0,0,1,0,12,12
45806741,20385,1017,4,387,2017,9,0,5,2,89000,4,0,1,1,0,2,6
45804838,37125,1017,4,817,2017,4,1,1,2,169031,4,0,1,1,0,1,4
45797777,19384,583,4,387,2011,9,1,5,1.6,124892,4,0,1,1,0,14,4
45618047,68994,1493,6,502,2016,4,1,5,3.5,117368,6,0,0,1,0,1,0
45068305,14740,642,4,547,2012,8,1,5,2,156000,4,0,1,1,0,14,8
45732638,15530,891,4,748,2016,9,1,4,2,301827,4,0,1,1,0,12,4
45555779,42337,1211,0,891,2010,4,1,5,3,171000,6,2,0,1,0,1,16
45797881,25089,1347,4,526,2008,7,1,1,2.5,93042,4,0,1,1,0,15,4
45656892,470,586,7,643,2012,3,1,2,1.8,373634,4,0,1,1,0,14,12
45762954,125,1324,7,535,2010,4,1,2,3.3,316912,6,0,0,1,0,2,12
45767115,2509,1529,0,30,1995,3,0,5,2,0,6,1,2,0,0,1,0
45809930,46866,697,3,293,2015,9,1,5,1.8,24696,4,0,1,1,0,11,4
45732996,26262,1292,4,748,2016,9,1,4,3,153616,4,0,1,1,0,12,4
45652368,22894,1273,6,605,2015,4,1,1,3.5,79080,6,0,0,1,0,7,12
45806385,16308,1017,2,452,2017,9,0,5,2,48000,4,0,1,1,0,11,12
45646882,3607,1104,0,871,2015,4,1,1,3,201056,6,0,0,1,0,1,0
45657114,5372,742,3,293,2008,9,0,2,1.3,162123,4,0,1,1,0,12,8
45776884,5331,1527,6,174,1999,9,0,0,1.8,0,4,2,2,1,1,2,2
45757754,470,645,5,258,2011,3,1,2,1.8,32974,4,0,1,1,0,12,0
45769797,46728,1811,5,516,2010,4,1,5,4.6,260771,8,0,0,1,0,1,0
44875343,17249,1711.27272727273,0,871,2005,4,1,5,3,196000,6,2,0,1,0,3,8
45760084,627,586,5,258,2012,3,1,2,1.8,142394,4,0,1,1,0,14,0
45739626,32929,966.724137931034,0,94,2012,9,1,5,3,164800,6,2,2,1,0,14,12
45777042,25089,757.14552238806,7,268,2013,9,0,2,2.5,122080,4,2,2,1,0,1,8
44719295,10663,1268,7,145,2012,3,1,2,1.5,122000,4,3,1,1,1,11,2
45433270,18817,333,2,214,2014,3,0,2,2,44000,4,3,1,1,0,12,8
45348551,16621,653.833333333333,4,392,2012,9,1,5,1.8,182400,4,1,1,1,0,7,8
45793545,6241,1282,1,289,2007,4,1,1,2,67435,4,0,1,1,0,12,4
45808835,23521,1017,2,458,2017,9,1,5,2,100800,4,2,1,1,0,14,0
45804518,22357,707,4,817,2011,4,1,1,2,184067,4,0,1,1,0,7,4
44925464,14113,1185,2,412,2009,4,1,2,2.5,143131,4,0,1,1,0,12,8
45809227,16750,382,3,425,2017,3,1,2,1.5,110050,4,0,1,1,0,14,4
45646557,549,640,0,50,2013,9,1,5,2,209027,4,0,0,1,0,14,12
45664605,1176,751,4,748,2013,9,1,2,2.4,216208,4,0,1,1,0,2,0
45757107,6899,939.882352941176,7,849,2001,9,0,5,1.3,190500,4,0,1,1,0,9,4
45549477,45473,788.140435835351,4,817,2017,4,0,5,1.6,17000,4,2,0,1,0,1,10
45801591,20266,528,4,387,2014,9,1,1,1.6,138598,4,0,1,1,0,14,4
45772688,30734,2151,5,517,2009,4,1,5,2,264339,8,0,0,1,0,1,0
45790151,15053,1888,0,87,2004,9,1,5,3,201000,6,2,2,1,0,1,8
45781746,17249,1701.21052631579,6,605,2005,4,1,5,3.7,280000,6,2,0,1,0,12,8
45648057,1098,394,7,268,2014,9,1,2,2.5,398069,4,0,1,1,0,1,12
45810668,12000,1132,7,643,2006,3,1,2,1.5,115000,4,0,1,1,0,12,12
45789823,17249,1684.925,6,361,2006,9,1,0,3.5,167563,6,2,0,1,0,3,12
45343340,17562,582.788167938931,7,643,2010,3,1,2,1.8,192000,4,0,1,1,0,1,8
45765636,1568,1172,6,361,2011,1,1,1,3.5,226251,6,0,2,0,0,1,12
45810995,26030,1811,5,516,2010,4,1,5,4.6,155821,8,0,0,1,0,1,12
45732057,28780,707,4,733,2011,4,1,1,2,129129,4,0,1,1,0,12,4
45813151,220,919,6,605,2012,4,1,1,3,209072,6,0,0,1,0,7,12
44923002,14700,888.488372093023,7,643,2009,3,1,2,1.8,249600,4,3,1,1,0,1,6
45641645,392,781,7,268,2012,9,1,2,2.5,314373,4,0,1,1,0,7,12
45763769,54568,1360,5,517,2013,4,1,5,4.6,202651,8,0,0,1,0,1,0
45788857,21953,582.788167938931,7,643,2015,9,0,2,1.8,67200,4,0,1,1,0,1,8
45770300,1411,1624,6,361,2009,9,1,1,3.5,266061,6,0,0,1,0,1,12
45766466,314,1624,6,361,2009,9,1,1,3.5,266061,6,0,0,1,0,1,12
45780106,17562,779,7,268,2013,9,0,5,2.5,140328,4,0,1,1,0,1,0
45584191,13485,843,7,643,2008,3,1,2,1.5,137000,4,3,1,1,0,2,12
45802331,29636,862,4,526,2011,7,1,1,2.5,38283,4,0,1,1,0,12,4
45732986,13953,836,4,748,2010,9,1,5,2,176635,4,0,1,1,0,12,4
44789526,42337,1338.90845620294,0,86,2013,9,1,5,2,176000,4,2,2,1,0,14,12
45757976,30,1599.33333333333,3,425,2004,3,0,5,1.3,155000,4,3,1,1,1,12,4
45770951,188,308,7,643,2014,4,1,2,1.8,187334,4,0,1,1,0,14,12
45548904,20385,834.25,7,283,2012,9,1,5,2.5,65990,4,2,1,1,0,1,12
45655742,220,1399,5,701,2010,4,1,2,3.5,317470,6,0,0,1,0,7,12
45794425,36692,540.146341463415,5,258,2014,3,1,2,1.8,82000,4,2,1,1,0,14,10
45525165,10349,1079,7,220,2018,4,1,5,2,38712,4,0,1,1,0,14,12
45638145,8781,431,2,465,2016,9,1,2,2,194974,4,0,1,1,0,1,0
45758444,5000,1115,2,384,2007,4,0,5,3.5,120000,6,0,1,1,0,7,6
45185567,17249,753,4,753,2012,9,1,2,2.4,128300,4,2,1,1,0,4,8
45766602,314,1017,6,355,2017,9,1,1,2,26802,4,0,2,1,0,1,12
44828663,34497,1222.57819905213,6,361,2010,1,1,5,3.5,200000,6,2,2,0,0,14,8
45641979,862,394,7,268,2014,9,1,2,2.5,130478,4,0,1,1,0,14,12
45785527,13172,888.488372093023,7,643,2007,9,0,2,1.5,336000,4,0,1,1,0,14,10
45761458,61154,1481,0,871,2017,4,1,5,3,48000,6,2,0,1,0,5,12
45370085,16308,779,2,465,2013,9,0,5,2.5,71000,4,0,1,1,0,14,12
45803074,37232,640,4,733,2013,4,1,1,2,144950,4,0,1,1,0,7,4
45806347,23207,917,6,605,2013,4,1,1,3,114491,6,0,0,1,0,14,12
45732988,17158,707,4,748,2011,9,1,5,2,129085,4,0,1,1,0,1,4
45803530,9408,640,4,748,2013,9,1,4,2,48595,4,0,1,1,0,12,4
45732342,37574,639,4,733,2014,4,1,1,2,159124,4,0,1,1,0,14,4
45793117,6209,687,1,317,2010,9,1,5,1.6,47829,4,0,1,1,0,1,4
45732737,10036,639,4,748,2014,9,1,4,2,353049,4,0,1,1,0,12,4
45793278,5488,686,1,317,2010,9,1,5,1.6,58221,4,0,1,1,0,12,4
45803205,19914,891,4,748,2016,9,1,4,2,282099,4,0,1,1,0,14,4
45782025,24775,753,3,312,2012,4,0,5,2.4,104852,4,2,0,1,0,12,8
45772781,470,2225,5,516,2017,4,1,5,4.6,69918,8,0,0,1,0,14,0
45782086,9095,862,6,188,2000,9,0,5,2.6,27000,6,2,2,1,0,2,4
45769272,1882,1053,6,361,2014,9,1,5,3.5,146395,6,0,2,1,0,7,12
45777845,5645,862,0,73,1999,9,0,5,2.5,0,6,2,2,1,1,12,4
45772932,22580,1017,6,355,2017,9,1,5,2,50930,4,0,2,1,0,1,12
45804892,35344,770,4,817,2016,4,1,1,1.7,114435,4,0,1,1,0,14,4
45815384,8154,1429.8433516297,6,180,2001,1,0,4,2,173000,4,2,2,0,1,7,6
44902787,18817,1338.90845620294,0,888,2004,4,1,5,4.4,185000,8,2,0,1,0,1,8
45647772,11133,394,7,268,2014,9,1,2,2.5,179381,4,0,1,1,0,1,12
45810190,18500,639,1,620,2014,9,1,5,2,143293,4,0,1,1,0,1,4
45511897,12231,658,3,560,2009,9,0,2,1.3,244800,4,2,1,1,0,12,6
45694915,21330,582.788167938931,7,643,2013,3,0,2,1.8,216386,6,0,1,1,0,14,6
45614784,16308,1451.8,7,680,2006,4,0,5,2.4,304000,4,0,0,1,0,6,0
45771915,627,1058,6,361,2012,9,1,1,3.5,318285,6,0,0,1,0,1,12
45760186,52059,1363,5,516,2012,4,1,5,4.6,229334,8,0,0,1,0,1,0
45797208,34877,810,4,387,2016,9,1,5,1.8,70220,4,0,1,1,0,12,4
45809602,10506,642,1,317,2012,9,1,1,2,355272,4,0,1,1,0,1,4
44959209,20385,586,7,643,2012,9,0,2,1.8,95992,4,3,1,1,0,14,0
45712449,47042,1249,7,680,2017,4,0,5,2.5,16500,4,0,0,1,0,7,12
45768102,6586,259,1,853,2014,3,1,2,1.4,112123,4,0,1,1,0,12,0
45393935,10976,1266,3,425,2014,3,0,2,1.5,114000,4,0,0,1,1,12,12
45718610,11917,888.488372093023,7,643,2006,3,0,2,1.4,173000,4,3,1,1,0,7,8
45761049,19444,518,7,680,2016,4,1,2,2.5,47453,4,0,0,1,0,12,10
45781889,11604,1515,6,184,2004,9,1,1,2.2,1234,4,0,2,1,0,1,0
45792962,50178,1249,7,680,2017,4,1,5,2.5,60000,4,0,0,1,0,12,12
45789103,8467,1553.57142857143,6,177,2000,9,1,5,2,260000,4,1,2,1,0,12,6
45815001,941,777,7,268,2014,9,1,5,2.5,202355,4,0,1,1,0,11,12
45791986,11290,831,3,141,2018,9,1,5,1.5,60062,4,0,1,1,0,1,12
45806562,4234,1249,7,268,2017,9,1,5,2.5,48035,4,0,1,1,0,11,12
45410055,24462,377.528,1,853,2012,9,0,6,1.4,160000,4,0,1,1,0,14,10
45796777,18500,862,4,526,2011,10,1,1,2.5,222604,4,0,1,1,0,1,4
45798238,31581,880,4,387,2018,9,1,5,1.6,52000,4,0,1,1,0,11,4
45768990,2038,353,7,643,2015,4,1,2,1.8,104795,4,0,1,1,0,14,12
45781870,12544,586,4,397,2012,9,0,5,1.8,158000,4,2,1,1,0,7,10
45732954,7683,707,4,748,2011,9,1,4,2,91222,4,0,1,1,0,14,4
45781864,8154,1111,3,462,2012,3,0,5,1.3,116000,4,3,1,1,1,14,10
45642682,862,394,7,268,2014,9,1,2,2.5,130478,4,0,1,1,0,14,12
45667168,12858,1408,2,799,2007,6,0,1,2.2,175000,4,1,1,1,0,14,2
45803015,19309,836,4,733,2010,4,1,1,2,243551,4,0,1,1,0,1,4
45651298,40769,463,7,643,2018,3,1,2,1.8,2102,4,0,1,1,0,14,12
45813716,17562,598.5,4,827,2013,3,1,5,1.6,161600,4,2,1,0,0,14,0
45803526,11290,765,4,748,2015,9,1,4,2,461965,4,0,1,1,0,1,4
45815150,51746,1020.57819905213,0,871,2011,4,1,1,3,239000,6,0,0,1,0,1,12
45700700,18817,1271.22222222222,7,268,2007,9,1,2,2.4,151000,4,3,1,1,0,1,10
45771752,40,888.488372093023,7,643,2008,3,0,2,1.5,200000,4,3,1,1,0,14,4
45815237,5959,781,7,680,2012,4,0,5,2.5,159901,4,0,1,1,0,3,12
45618009,16308,765,6,498,2015,4,1,5,2,155317,4,0,0,1,0,14,0
45767894,14740,761,7,643,2010,9,0,2,1.8,260000,4,0,1,1,0,14,6
45803052,42717,1017,4,733,2017,4,1,1,2,72040,4,0,1,1,0,2,4
45748270,19444,1521.27188940092,6,769,1999,6,0,1,2.9,0,4,1,2,2,0,14,2
45792133,50178,757.14552238806,7,268,2018,9,1,5,2.5,60000,6,2,1,1,0,1,10
44526249,24462,757.14552238806,7,268,2013,9,0,2,2.5,168000,4,0,1,1,0,7,10
45793475,11917,833,1,289,2010,4,1,1,2,62147,4,0,1,1,0,1,4
45800581,9408,893,7,643,2008,9,0,2,1.6,18000,1,0,0,1,0,13,1
45684787,19444,788.140435835351,4,817,2012,4,1,5,2.4,0,4,2,1,1,0,14,6
45802204,37066,1091,4,526,2016,7,1,1,2.5,91804,4,0,1,1,0,12,4
45656796,2509,1399,5,701,2010,4,1,2,3.5,315270,6,0,0,1,0,7,12
45810467,15125,642,1,639,2012,4,1,1,2,201892,4,0,1,1,0,7,4
45809156,22549,769,1,289,2011,4,1,1,2.2,134498,4,0,1,1,0,7,4
45798762,25089,1399,3,638,2010,7,1,5,3.5,135000,6,0,1,1,0,14,8
45769162,3293,1659,7,822,2014,9,1,5,2,0,8,0,0,1,0,14,12
45803237,15681,891,4,748,2016,9,1,4,2,256768,4,0,1,1,0,12,4
45808906,1000,1141,3,404,2012,9,0,5,0.1,5000,1,0,2,1,0,1,0
45756915,9408,645,1,317,2011,9,0,5,1.8,28000,4,1,1,1,0,12,12
45762601,157,831,4,748,2011,9,1,2,2.4,0,4,0,1,1,0,12,0
45815405,3136,781,7,268,2012,9,1,2,2.5,268683,4,0,1,1,0,2,12
45784359,10663,872.02838865217,7,624,2006,9,0,5,2.5,106000,6,2,2,1,1,14,6
45764685,11447,308,5,258,2014,3,1,2,1.8,132563,4,0,1,1,0,11,0
45802123,65040,1327,4,526,2018,10,1,1,2.5,26501,4,0,1,1,0,15,4
45621758,157,1451,0,871,2011,9,1,5,4.4,139363,8,0,0,1,0,1,0
45816552,627,640,4,733,2013,4,1,5,2,219070,4,0,0,1,0,7,12
45763999,40000,1269,0,891,2009,4,1,5,4.4,158000,8,2,0,1,0,0,12
45797945,17158,530,4,387,2013,9,1,5,1.6,117500,4,0,1,1,0,7,4
45801644,19679,583,4,387,2011,9,1,5,1.6,133783,4,0,1,1,0,7,4
45772010,32302,1604,6,361,2014,9,1,5,2,101424,8,0,0,1,0,7,12
45642326,392,779,7,268,2013,9,1,2,2.5,232032,4,0,1,1,0,12,12
45732645,13172,891,4,748,2016,9,1,4,2,516176,4,0,1,1,0,8,4
45668580,48610,1327,7,680,2018,4,0,5,2.5,40000,4,2,0,1,0,14,12
45803871,28617,639,4,817,2014,4,1,1,2,120272,4,0,1,1,0,14,4
45769285,2430,1598,6,361,2008,9,1,1,3,175614,6,0,2,1,0,1,12
45815230,470,2070,7,70,2018,4,1,5,4,58971,6,0,0,1,0,12,12
45797314,37000,777,4,526,2014,7,1,1,2.5,120804,4,0,1,1,0,12,4
45771963,706,761,7,643,2010,4,1,2,1.8,221760,4,0,1,1,0,2,12
45796642,7213,1599.33333333333,3,425,2005,3,0,5,1.3,121757,4,3,1,1,1,13,2
45731537,44247,1091,4,526,2016,10,1,1,2.5,51831,4,0,1,1,0,7,4
45757658,11917,1714,2,420,2017,4,1,5,3.5,130499,6,0,2,1,0,1,12
45769953,470,1399,6,361,2010,9,1,5,3.5,229904,6,0,0,1,0,1,12
45812970,784,1511,4,522,2010,1,1,5,3.8,189194,6,0,2,0,0,14,12
45618012,11133,765,6,498,2015,4,1,5,2,99542,4,0,0,1,0,14,0
45793128,17249,896.105072463768,0,84,1992,9,1,5,2.8,1000,6,1,2,1,0,1,2
45793032,13000,1342.66873449132,6,837,1997,6,0,4,2,170000,6,1,1,0,0,11,2
45802206,36834,1091,4,526,2016,7,1,1,2.5,135884,4,0,1,1,0,12,4
42793108,7997,1599.33333333333,3,425,2005,3,0,5,1.3,172000,4,0,1,1,1,1,4
45781326,14113,584,6,191,2014,9,1,5,1.8,81600,4,2,2,1,0,2,12
45733722,50341,891,4,748,2016,9,1,5,2,36215,4,0,1,1,0,2,4
45792354,26657,1338.90845620294,0,866,2011,4,0,1,1.8,70000,4,2,0,1,0,14,6
45770022,68681,1493,6,502,2016,4,1,5,3.5,117368,6,0,0,1,0,1,0
45792748,9092,530,1,162,2012,9,1,5,1.6,30089,4,0,1,1,0,1,4
45742237,30,741.884259259259,3,425,2010,3,0,5,1.3,139000,4,0,1,1,1,1,6
45715397,29793,1690.85714285714,6,769,2004,6,0,1,2.2,371500,4,1,0,1,0,14,2
45770033,1019,1537,7,535,2009,9,1,2,3.3,318358,6,0,0,1,0,1,12
45802007,21395,1266,4,522,2011,1,1,5,3.8,135746,4,0,1,1,0,7,4
45770565,26030,788.140435835351,4,817,2011,4,1,5,2,104000,4,0,0,1,0,3,2
45804794,39891,765,4,817,2015,4,1,1,2,80687,4,0,1,1,0,14,4
45768887,25089,1037.33333333333,0,57,2010,9,1,1,3,197000,6,2,2,1,0,1,8
45761434,14113,642,2,214,2012,3,1,2,2,203770,4,0,1,1,0,11,10
45793145,7370,961,1,317,2009,9,1,1,2,66630,4,0,1,1,0,1,4
45803305,7056,765,4,748,2015,9,1,4,2,380070,4,0,1,1,0,8,4
45771390,21012,455.705882352941,7,651,2013,3,0,2,1.5,51200,4,0,1,1,0,12,16
45787452,11917,1468,2,409,2007,4,0,2,2.3,251200,4,0,0,1,0,0,6
45801612,20005,531,4,387,2012,9,1,5,1.6,147718,4,0,1,1,0,12,4
45733398,54167,1017,4,748,2017,9,1,5,2,34900,4,0,1,1,0,1,4
45767770,10663,1246,2,409,2008,4,1,2,2.3,161000,4,0,1,1,0,14,4
45804051,47205,930,4,817,2018,4,1,1,1.7,46764,4,0,1,1,0,2,4
45771444,470,1017,6,355,2017,9,1,5,2,35874,4,0,0,1,0,1,12
45793696,17876,1684.925,6,361,2006,9,1,5,3.5,177000,6,2,2,1,0,12,12
45804427,38060,1811,5,572,2010,9,1,5,4.6,108171,4,0,1,1,0,12,4
45809266,32104,696,1,289,2013,4,1,1,2.2,86359,4,0,1,1,0,7,4
45775385,25089,2469,0,871,2004,4,1,1,3,248000,6,2,0,1,0,14,0
45648656,2038,1172,6,605,2011,4,1,1,3.5,186542,6,0,0,1,0,14,12
45771901,4391,584,7,298,2014,9,1,5,1.8,169141,4,0,1,1,0,12,12
45664654,470,753,4,748,2012,9,1,2,2.4,202864,4,0,1,1,0,2,0
45803013,19309,911,4,733,2010,4,1,1,2.2,185987,4,0,1,1,0,14,4
45749568,30,1599.33333333333,3,425,2005,3,0,5,1.3,0,4,0,1,1,1,12,4
45763150,94,448,3,560,2012,3,1,2,1.3,0,4,0,1,1,0,12,0
44061557,15000,1552,3,739,2015,3,0,2,1.5,42000,4,0,1,1,1,14,6
