Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Age,Miles_per_year,Brand_Model
13799,,TOYOTA,Aqua,2013,Hatchback,0,Hybrid,1.5,170000,4,Variator,Front,4,Right-hand drive,Silver,4,12,14166.666666666666,TOYOTA_Aqua
11917,,MERCEDES-BENZ,Vito,1998,Minivan,1,LPG,2.3,188000,4,Automatic,Front,4,Left wheel,Silver,6,27,6962.962962962963,MERCEDES-BENZ_Vito
784,1646.0,LEXUS,GX 460,2015,Sedan,1,Petrol,4.6,129931,8,Automatic,4x4,4,Left wheel,Black,0,10,12993.1,LEXUS_GX 460
23592,,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,114000,4,Variator,Front,4,Left wheel,White,12,12,9500.0,TOYOTA_Prius
34607,777.0,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,27000,4,Automatic,Front,4,Left wheel,Silver,4,11,2454.5454545454545,HYUNDAI_H1
11917,893.0,HYUNDAI,I30,2008,Goods wagon,0,Diesel,1.6,206000,4,Manual,Front,4,Left wheel,Black,8,17,12117.64705882353,HYUNDAI_I30
45210,1017.0,CHEVROLET,Malibu,2017,Sedan,1,Petrol,2.0,93087,4,Automatic,Front,4,Left wheel,Silver,4,8,11635.875,CHEVROLET_Malibu
10349,915.0,BMW,X5,2014,Jeep,1,Diesel,3.0,0,6,Automatic,4x4,4,Left wheel,Black,0,11,0.0,BMW_X5
13172,1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,186005,6,Automatic,4x4,4,Left wheel,Silver,12,15,12400.333333333334,LEXUS_RX 450
627,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,230696,6,Automatic,4x4,4,Left wheel,Black,12,14,16478.285714285714,MERCEDES-BENZ_E 350
10914,584.0,CHEVROLET,Cruze,2014,Sedan,1,Petrol,1.8,26243,4,Automatic,Front,4,Left wheel,Silver,4,11,2385.7272727272725,CHEVROLET_Cruze
14583,,HONDA,Elysion,2005,Minivan,0,Petrol,3.0,175000,8,Automatic,Front,4,Right-hand drive,White,2,20,8750.0,HONDA_Elysion
8467,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,698359,4,Automatic,Front,4,Left wheel,Orange,4,11,63487.181818181816,HYUNDAI_Sonata
25089,,TOYOTA,Prius,2011,Hatchback,1,Hybrid,1.8,135000,4,Variator,Front,4,Left wheel,Silver,12,14,9642.857142857143,TOYOTA_Prius
1725,749.0,HYUNDAI,Sonata,2014,Sedan,1,Petrol,2.4,225734,4,Automatic,Front,4,Left wheel,Blue,12,11,20521.272727272728,HYUNDAI_Sonata
156805,,MERCEDES-BENZ,GLS 450,2018,Jeep,1,Petrol,3.0,31000,6,Tiptronic,4x4,4,Left wheel,Black,0,7,4428.571428571428,MERCEDES-BENZ_GLS 450
23678,781.0,TOYOTA,RAV 4,2012,Jeep,0,Petrol,2.5,177600,4,Automatic,Front,4,Left wheel,Black,11,13,13661.538461538461,TOYOTA_RAV 4
23521,1058.0,TOYOTA,Highlander,2012,Jeep,1,Petrol,3.5,140966,6,Automatic,4x4,4,Left wheel,Black,12,13,10843.538461538461,TOYOTA_Highlander
15681,891.0,HYUNDAI,Sonata,2016,Sedan,1,LPG,2.0,305511,4,Automatic,Front,4,Left wheel,Silver,4,9,33945.666666666664,HYUNDAI_Sonata
2038,862.0,FORD,Fusion,2011,Sedan,1,Petrol,2.5,174899,4,Automatic,Front,4,Left wheel,White,12,14,12492.785714285714,FORD_Fusion
31675,1817.0,TOYOTA,Tacoma,2020,Sedan,1,Petrol,3.5,1669,6,Automatic,4x4,4,Left wheel,Black,12,5,333.8,TOYOTA_Tacoma
6899,915.0,BMW,X6,2014,Jeep,1,Petrol,3.0,0,6,Automatic,4x4,4,Left wheel,White,12,11,0.0,BMW_X6
66902,,MERCEDES-BENZ,E 350,2013,Sedan,1,Diesel,3.5,181000,8,Tiptronic,Rear,4,Left wheel,Grey,0,12,15083.333333333334,MERCEDES-BENZ_E 350
1019,1537.0,TOYOTA,Highlander,2009,Sedan,1,Hybrid,3.3,318358,6,Automatic,4x4,4,Left wheel,Black,12,16,19897.375,TOYOTA_Highlander
14900,,FORD,Escape,2007,Jeep,0,Hybrid,2.3,261000,4,Automatic,4x4,4,Left wheel,White,7,18,14500.0,FORD_Escape
13328,1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,186005,6,Automatic,4x4,4,Left wheel,Silver,12,15,12400.333333333334,LEXUS_RX 450
392,1018.0,BMW,X5,2011,Jeep,1,Diesel,3.0,213195,6,Automatic,4x4,4,Left wheel,Brown,0,14,15228.214285714286,BMW_X5
21012,,TOYOTA,Prius,2014,Hatchback,0,Hybrid,1.8,99040,4,Variator,Front,4,Left wheel,White,8,11,9003.636363636364,TOYOTA_Prius
24462,,CHEVROLET,Volt,2012,Sedan,1,Plug-in Hybrid,1.4,239000,4,Automatic,Front,4,Left wheel,Black,6,13,18384.615384615383,CHEVROLET_Volt
13184,501.0,TOYOTA,Aqua,2014,Hatchback,1,Petrol,1.5,99249,4,Automatic,Front,4,Left wheel,White,4,11,9022.636363636364,TOYOTA_Aqua
5018,1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,167222,6,Automatic,4x4,4,Left wheel,Black,12,15,11148.133333333333,LEXUS_RX 450
21636,862.0,TOYOTA,Camry,2011,Sedan,0,Petrol,2.5,114000,4,Automatic,Front,4,Left wheel,Black,8,14,8142.857142857143,TOYOTA_Camry
23207,1664.0,TOYOTA,Tundra,2013,Jeep,1,Petrol,5.7,357933,8,Automatic,4x4,4,Left wheel,Grey,12,12,29827.75,TOYOTA_Tundra
3450,607.0,TOYOTA,Camry,2019,Sedan,1,Hybrid,2.5,9626,4,Automatic,Front,4,Left wheel,Black,12,6,1604.3333333333333,TOYOTA_Camry
72758,1975.0,MERCEDES-BENZ,S 550,2016,Coupe,1,Petrol,4.7,50693,8,Automatic,4x4,2,Left wheel,Red,10,9,5632.555555555556,MERCEDES-BENZ_S 550
10000,,BMW,"X5 4,4i",2001,Jeep,1,Petrol,4.4,220000,8,Tiptronic,4x4,4,Left wheel,Black,8,24,9166.666666666666,"BMW_X5 4,4i"
1568,934.0,TOYOTA,Camry,2015,Sedan,1,Petrol,2.5,173101,4,Automatic,Front,4,Left wheel,Silver,12,10,17310.1,TOYOTA_Camry
31424,595.0,TOYOTA,Aqua,2015,Hatchback,1,Petrol,1.5,31000,4,Automatic,Front,4,Left wheel,Black,4,10,3100.0,TOYOTA_Aqua
13764,501.0,TOYOTA,Aqua,2014,Hatchback,1,Petrol,1.5,157988,4,Automatic,Front,4,Left wheel,Red,4,11,14362.545454545454,TOYOTA_Aqua
12544,1185.0,TOYOTA,Camry,2009,Sedan,0,Petrol,2.5,130000,4,Automatic,Front,4,Left wheel,Red,8,16,8125.0,TOYOTA_Camry
27911,,MERCEDES-BENZ,C 250,2013,Sedan,1,Petrol,1.8,71000,4,Automatic,Rear,4,Left wheel,White,0,12,5916.666666666667,MERCEDES-BENZ_C 250
90919,1076.0,HYUNDAI,Santa FE,2020,Jeep,1,Diesel,2.0,6631,4,Automatic,Front,4,Left wheel,Grey,4,5,1326.2,HYUNDAI_Santa FE
12544,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,539937,4,Automatic,Front,4,Left wheel,Orange,4,10,53993.7,HYUNDAI_Sonata
627,836.0,TOYOTA,Tacoma,2012,Sedan,1,Petrol,2.7,394069,4,Automatic,Rear,4,Left wheel,Black,12,13,30313.0,TOYOTA_Tacoma
14746,640.0,CHEVROLET,Cruze,2013,Sedan,1,Diesel,2.0,186872,4,Automatic,Front,4,Left wheel,Brown,4,12,15572.666666666666,CHEVROLET_Cruze
21012,640.0,FORD,Fusion,2013,Sedan,1,Hybrid,2.0,141000,4,Automatic,Front,4,Left wheel,Carnelian red,8,12,11750.0,FORD_Fusion
157,919.0,MERCEDES-BENZ,ML 350,2012,Jeep,1,Diesel,3.0,145227,6,Automatic,4x4,4,Left wheel,Grey,12,13,11171.307692307691,MERCEDES-BENZ_ML 350
8467,,BMW,320 2.2,2001,Sedan,0,Petrol,2.2,200543,6,Manual,Rear,4,Left wheel,Sky blue,2,24,8355.958333333334,BMW_320 2.2
157,1058.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Diesel,3.5,174253,6,Automatic,4x4,4,Left wheel,Black,12,13,13404.076923076924,MERCEDES-BENZ_E 350
17562,,MERCEDES-BENZ,E 350,2007,Sedan,1,Petrol,3.5,238400,6,Tiptronic,Rear,4,Left wheel,Silver,8,18,13244.444444444445,MERCEDES-BENZ_E 350
39201,1399.0,MERCEDES-BENZ,E 350 AMG,2010,Sedan,1,Petrol,3.5,76000,6,Tiptronic,Rear,4,Left wheel,White,8,15,5066.666666666667,MERCEDES-BENZ_E 350 AMG
7840,,MERCEDES-BENZ,E 200,1999,Sedan,0,CNG,2.0,165000,4,Manual,Rear,4,Left wheel,White,6,26,6346.153846153846,MERCEDES-BENZ_E 200
13523,707.0,HYUNDAI,Sonata,2011,Sedan,1,Petrol,2.0,161830,4,Automatic,Front,4,Left wheel,White,4,14,11559.285714285714,HYUNDAI_Sonata
13172,639.0,HYUNDAI,Sonata,2014,Sedan,1,Petrol,2.0,129445,4,Automatic,Front,4,Left wheel,Silver,10,11,11767.727272727272,HYUNDAI_Sonata
3763,,MERCEDES-BENZ,S 320,2001,Sedan,1,Petrol,3.2,235000,6,Tiptronic,Rear,4,Left wheel,White,8,24,9791.666666666666,MERCEDES-BENZ_S 320
16621,781.0,CHEVROLET,Cruze LS,2018,Sedan,0,Petrol,1.4,12532,4,Automatic,Front,4,Left wheel,Black,8,7,1790.2857142857142,CHEVROLET_Cruze LS
7997,1537.0,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,251278,6,Automatic,4x4,4,Left wheel,Green,12,16,15704.875,TOYOTA_Highlander
27911,456.0,TOYOTA,Camry HYBRID,2015,Sedan,0,Hybrid,2.5,193000,4,Variator,Front,4,Left wheel,Black,12,10,19300.0,TOYOTA_Camry HYBRID
7828,595.0,HONDA,FIT,2015,Universal,1,Petrol,1.5,154691,4,Automatic,Front,4,Left wheel,Silver,4,10,15469.1,HONDA_FIT
14740,878.0,TOYOTA,Prius,2009,Sedan,0,Hybrid,1.8,200000,4,Variator,Front,4,Left wheel,Silver,0,16,12500.0,TOYOTA_Prius
24462,,MERCEDES-BENZ,E 350 4 Matic AMG Packag,2008,Sedan,1,LPG,3.5,210000,6,Tiptronic,4x4,4,Left wheel,Silver,8,17,12352.941176470587,MERCEDES-BENZ_E 350 4 Matic AMG Packag
15681,,BMW,645 CI,2004,Coupe,1,Petrol,4.4,121000,8,Tiptronic,Rear,2,Left wheel,Grey,8,21,5761.9047619047615,BMW_645 CI
941,639.0,HYUNDAI,Elantra,2014,Hatchback,1,Petrol,2.0,100037,4,Automatic,Front,4,Left wheel,Silver,12,11,9094.272727272728,HYUNDAI_Elantra
24775,,LEXUS,CT 200h,2011,Hatchback,1,Hybrid,1.8,119000,4,Variator,Front,4,Left wheel,White,0,14,8500.0,LEXUS_CT 200h
27284,640.0,FORD,Fusion,2013,Sedan,1,Hybrid,2.0,130000,4,Automatic,Front,4,Left wheel,Black,6,12,10833.333333333334,FORD_Fusion
25032,831.0,HYUNDAI,Elantra,2017,Coupe,1,Petrol,1.6,22607,4,Automatic,Front,4,Left wheel,White,4,8,2825.875,HYUNDAI_Elantra
470,585.0,TOYOTA,Prius,2013,Hatchback,0,Hybrid,1.8,0,4,Automatic,Front,4,Left wheel,Black,0,12,0.0,TOYOTA_Prius
19757,650.0,CHEVROLET,Cruze LT,2016,Sedan,0,Petrol,1.4,58000,4,Tiptronic,Front,4,Left wheel,Black,12,9,6444.444444444444,CHEVROLET_Cruze LT
4391,584.0,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.8,138838,4,Automatic,Front,4,Left wheel,Silver,12,11,12621.636363636364,HYUNDAI_Elantra
10349,,HONDA,Stream,2006,Minivan,0,CNG,1.8,150000,4,Automatic,Front,4,Right-hand drive,Silver,4,19,7894.736842105263,HONDA_Stream
33230,640.0,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,2.0,185000,4,Automatic,Front,4,Left wheel,Black,4,12,15416.666666666666,HYUNDAI_Santa FE
15681,586.0,FORD,Transit Connect,2012,Goods wagon,0,Diesel,1.8,23000,4,Manual,Front,2,Left wheel,White,4,13,1769.2307692307693,FORD_Transit Connect
2038,1172.0,MERCEDES-BENZ,ML 350,2011,Jeep,1,Diesel,3.5,186542,6,Automatic,4x4,4,Left wheel,White,12,14,13324.42857142857,MERCEDES-BENZ_ML 350
18660,781.0,HYUNDAI,H1,2012,Minivan,1,Diesel,2.5,62234,4,Automatic,Front,4,Left wheel,Silver,4,13,4787.2307692307695,HYUNDAI_H1
20385,308.0,TOYOTA,Prius,2014,Hatchback,1,Hybrid,1.8,59000,4,Variator,Front,4,Left wheel,Black,9,11,5363.636363636364,TOYOTA_Prius
549,642.0,BMW,328,2012,Sedan,1,Petrol,2.0,112210,4,Automatic,Rear,4,Left wheel,Blue,12,13,8631.538461538461,BMW_328
29479,779.0,TOYOTA,RAV 4,2013,Jeep,0,Petrol,2.5,83000,4,Tiptronic,4x4,4,Left wheel,Black,10,12,6916.666666666667,TOYOTA_RAV 4
13328,1399.0,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,186005,6,Automatic,4x4,4,Left wheel,Silver,12,15,12400.333333333334,LEXUS_RX 450
250,,TOYOTA,Land Cruiser Prado,2019,Jeep,0,Diesel,3.0,36000,6,Automatic,4x4,4,Left wheel,Grey,12,6,6000.0,TOYOTA_Land Cruiser Prado
19657,862.0,HYUNDAI,H1,2011,Universal,1,Diesel,2.5,180000,4,Automatic,Front,4,Left wheel,Yellow,4,14,12857.142857142857,HYUNDAI_H1
10986,687.0,HYUNDAI,I30,2010,Hatchback,1,Petrol,1.6,157730,4,Automatic,Front,4,Left wheel,Grey,4,15,10515.333333333334,HYUNDAI_I30
7213,,HONDA,Odyssey,2004,Minivan,1,Petrol,2.4,197000,4,Tiptronic,Front,4,Right-hand drive,Black,6,21,9380.952380952382,HONDA_Odyssey
157,765.0,MERCEDES-BENZ,C 300,2015,Sedan,1,Petrol,2.0,73323,4,Automatic,4x4,4,Left wheel,White,12,10,7332.3,MERCEDES-BENZ_C 300
27911,,CHEVROLET,Volt,2015,Hatchback,0,Plug-in Hybrid,1.4,65000,4,Automatic,Front,4,Left wheel,White,12,10,6500.0,CHEVROLET_Volt
23521,1325.0,TOYOTA,Camry,2019,Sedan,0,Petrol,2.5,22400,6,Tiptronic,Front,4,Left wheel,Brown,10,6,3733.3333333333335,TOYOTA_Camry
2979,645.0,TOYOTA,Prius,2011,Hatchback,1,Hybrid,1.8,200200,4,Automatic,Front,4,Left wheel,Silver,12,14,14300.0,TOYOTA_Prius
3607,781.0,TOYOTA,Camry,2012,Sedan,1,Hybrid,2.5,156518,4,Automatic,Front,4,Left wheel,White,12,13,12039.846153846154,TOYOTA_Camry
941,1935.0,TOYOTA,Tundra,2016,Jeep,1,Petrol,4.6,254805,8,Automatic,4x4,4,Left wheel,White,12,9,28311.666666666668,TOYOTA_Tundra
12425,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,509454,4,Automatic,Front,4,Left wheel,Orange,4,10,50945.4,HYUNDAI_Sonata
49237,765.0,MERCEDES-BENZ,C 300,2015,Sedan,1,Petrol,2.0,45000,6,Automatic,Rear,4,Left wheel,Grey,6,10,4500.0,MERCEDES-BENZ_C 300
21012,1091.0,TOYOTA,Camry,2016,Sedan,1,Petrol,2.5,72678,4,Tiptronic,Front,4,Left wheel,Grey,6,9,8075.333333333333,TOYOTA_Camry
56513,1079.0,HYUNDAI,Santa FE,2018,Jeep,1,Diesel,2.0,61640,4,Automatic,Front,4,Left wheel,Blue,4,7,8805.714285714286,HYUNDAI_Santa FE
17876,,TOYOTA,Camry,2009,Sedan,1,Hybrid,2.4,300000,4,Manual,Front,4,Left wheel,Beige,0,16,18750.0,TOYOTA_Camry
282,753.0,HYUNDAI,Sonata,2012,Sedan,1,Hybrid,2.4,93816,4,Automatic,Front,4,Left wheel,Black,0,13,7216.615384615385,HYUNDAI_Sonata
38260,1051.0,HYUNDAI,Santa FE,2016,Jeep,0,Petrol,2.4,113771,4,Automatic,4x4,4,Left wheel,Orange,7,9,12641.222222222223,HYUNDAI_Santa FE
45,,TOYOTA,Prius,2013,Sedan,1,Hybrid,1.8,100000,4,Variator,Front,4,Left wheel,White,8,12,8333.333333333334,TOYOTA_Prius
10349,,TOYOTA,Vitz,2010,Hatchback,0,Petrol,1.0,95000,3,Variator,Front,4,Right-hand drive,Green,2,15,6333.333333333333,TOYOTA_Vitz
392,640.0,FORD,Escape,2013,Jeep,1,Petrol,2.0,69813,4,Automatic,Front,4,Left wheel,Green,12,12,5817.75,FORD_Escape
48048,891.0,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2.0,121098,4,Automatic,Front,4,Left wheel,White,4,9,13455.333333333334,HYUNDAI_Santa FE
10036,,MERCEDES-BENZ,E 220,2000,Sedan,0,Petrol,2.4,19000,6,Tiptronic,Rear,4,Left wheel,Blue,4,25,760.0,MERCEDES-BENZ_E 220
23204,,MERCEDES-BENZ,Sprinter,2007,Microbus,0,Diesel,2.2,296000,4,Manual,Rear,4,Left wheel,Black,2,18,16444.444444444445,MERCEDES-BENZ_Sprinter
21796,764.0,CHEVROLET,Orlando,2015,Jeep,1,Petrol,2.0,28633,4,Automatic,Front,4,Left wheel,Black,4,10,2863.3,CHEVROLET_Orlando
20209,531.0,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,108900,4,Automatic,Front,4,Left wheel,Silver,4,13,8376.923076923076,HYUNDAI_Elantra
7056,1249.0,TOYOTA,RAV 4,2017,Jeep,1,Petrol,2.5,47301,4,Automatic,Front,4,Left wheel,Red,12,8,5912.625,TOYOTA_RAV 4
862,2455.0,LEXUS,GX 470,2008,Jeep,1,Petrol,4.7,263190,8,Automatic,4x4,4,Left wheel,White,0,17,15481.764705882353,LEXUS_GX 470
12544,765.0,HYUNDAI,Sonata,2015,Sedan,1,LPG,2.0,732232,4,Automatic,Front,4,Left wheel,Orange,4,10,73223.2,HYUNDAI_Sonata
5488,394.0,TOYOTA,Camry,2014,Sedan,1,Hybrid,2.5,109798,4,Automatic,Front,4,Left wheel,White,12,11,9981.636363636364,TOYOTA_Camry
470,924.0,HONDA,Hr-v,2017,Jeep,1,Petrol,1.8,0,4,Automatic,4x4,4,Left wheel,Blue,12,8,0.0,HONDA_Hr-v
15681,1347.0,HYUNDAI,H1,2008,Minivan,1,Diesel,2.5,92605,4,Automatic,Front,4,Left wheel,Silver,4,17,5447.35294117647,HYUNDAI_H1
17054,707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2.0,171340,4,Automatic,Front,4,Left wheel,Grey,4,14,12238.57142857143,HYUNDAI_Tucson
392,697.0,HYUNDAI,Elantra,2015,Sedan,1,Petrol,1.8,154045,4,Automatic,Front,4,Left wheel,White,12,10,15404.5,HYUNDAI_Elantra
40224,770.0,HYUNDAI,Tucson,2016,Jeep,1,Diesel,1.7,62232,4,Automatic,Front,4,Left wheel,Black,4,9,6914.666666666667,HYUNDAI_Tucson
23000,308.0,TOYOTA,Prius,2014,Hatchback,0,Hybrid,1.8,90000,4,Automatic,Front,4,Left wheel,White,12,11,8181.818181818182,TOYOTA_Prius
27911,,TOYOTA,RAV 4,2008,Jeep,1,Diesel,2.2,210000,4,Manual,4x4,4,Left wheel,Silver,8,17,12352.941176470587,TOYOTA_RAV 4
16308,,TOYOTA,Prius,2009,Hatchback,0,Hybrid,1.8,140000,4,Automatic,Front,4,Left wheel,Grey,2,16,8750.0,TOYOTA_Prius
10349,658.0,HONDA,Insight,2009,Hatchback,0,Hybrid,1.3,278400,4,Variator,Front,4,Left wheel,Black,6,16,17400.0,HONDA_Insight
20385,585.0,TOYOTA,Prius,2013,Sedan,0,Hybrid,1.8,98000,4,Variator,Front,4,Left wheel,Grey,12,12,8166.666666666667,TOYOTA_Prius
26030,781.0,TOYOTA,Camry LE,2012,Sedan,0,Hybrid,2.5,78400,4,Automatic,Front,4,Left wheel,Grey,12,13,6030.7692307692305,TOYOTA_Camry LE
4200,,BMW,525,2002,Sedan,1,Petrol,2.5,11111,4,Automatic,Rear,4,Left wheel,Silver,6,23,483.0869565217391,BMW_525
25716,1935.0,LEXUS,LS 460,2016,Sedan,1,Petrol,4.6,45845,8,Automatic,Rear,4,Left wheel,Brown,12,9,5093.888888888889,LEXUS_LS 460
9252,919.0,MERCEDES-BENZ,E 350,2012,Sedan,1,Diesel,3.0,171221,6,Automatic,Rear,4,Left wheel,Black,12,13,13170.846153846154,MERCEDES-BENZ_E 350
42717,1017.0,HYUNDAI,Santa FE,2017,Jeep,1,Diesel,2.0,113697,4,Automatic,Front,4,Left wheel,Grey,4,8,14212.125,HYUNDAI_Santa FE
31797,639.0,HYUNDAI,Genesis,2014,Coupe,1,Petrol,2.0,148915,4,Automatic,Front,4,Left wheel,Grey,4,11,13537.727272727272,HYUNDAI_Genesis
10036,639.0,HYUNDAI,Sonata,2014,Sedan,1,LPG,2.0,417661,4,Automatic,Front,4,Left wheel,Silver,4,11,37969.181818181816,HYUNDAI_Sonata
7188,1282.0,CHEVROLET,Captiva,2007,Jeep,1,Diesel,2.0,67558,4,Automatic,Front,4,Left wheel,Black,4,18,3753.222222222222,CHEVROLET_Captiva
8800,,TOYOTA,Ist,2002,Hatchback,0,Petrol,1.3,131000,4,Automatic,Front,4,Right-hand drive,Silver,2,23,5695.652173913043,TOYOTA_Ist
14426,586.0,HYUNDAI,Elantra,2012,Sedan,0,Petrol,1.8,113600,4,Automatic,Front,4,Left wheel,White,6,13,8738.461538461539,HYUNDAI_Elantra
4077,,BMW,520,1995,Sedan,0,Petrol,2.0,1111111,6,Manual,Rear,4,Left wheel,Black,2,30,37037.03333333333,BMW_520
157,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,377379,6,Automatic,4x4,4,Left wheel,Silver,12,14,26955.64285714286,MERCEDES-BENZ_E 350
17346,753.0,CHEVROLET,Malibu,2012,Sedan,1,Petrol,2.4,130000,4,Automatic,Front,4,Left wheel,Grey,4,13,10000.0,CHEVROLET_Malibu
80,,FORD,Fusion,2017,Sedan,0,Hybrid,2.0,40000,4,Automatic,Front,4,Left wheel,Black,10,8,5000.0,FORD_Fusion
314,834.0,TOYOTA,Tacoma,2013,Jeep,1,Petrol,2.7,158870,4,Automatic,Rear,4,Left wheel,White,12,12,13239.166666666666,TOYOTA_Tacoma
31988,,BMW,530,2011,Sedan,1,Petrol,3.0,81000,4,Tiptronic,Rear,4,Left wheel,Silver,12,14,5785.714285714285,BMW_530
12500,1974.0,HONDA,FIT,2019,Hatchback,0,Petrol,1.3,6000,4,Automatic,Front,4,Right-hand drive,Black,2,6,1000.0,HONDA_FIT
67426,,TOYOTA,Fortuner,2017,Jeep,0,Petrol,2.7,20000,4,Tiptronic,4x4,4,Left wheel,White,8,8,2500.0,TOYOTA_Fortuner
15681,1055.0,MERCEDES-BENZ,E 350,2013,Sedan,1,Petrol,3.5,140800,6,Automatic,4x4,4,Left wheel,Black,0,12,11733.333333333334,MERCEDES-BENZ_E 350
125500,1604.0,MERCEDES-BENZ,S 550,2014,Sedan,1,Petrol,5.5,42500,8,Tiptronic,Front,4,Left wheel,Silver,12,11,3863.6363636363635,MERCEDES-BENZ_S 550
784,1024.0,FORD,Fusion,2010,Sedan,1,Petrol,2.5,178330,4,Automatic,Front,4,Left wheel,Black,12,15,11888.666666666666,FORD_Fusion
30,,TOYOTA,Prius,2011,Hatchback,0,Hybrid,1.5,77000,7,Tiptronic,Front,4,Left wheel,White,12,14,5500.0,TOYOTA_Prius
5175,585.0,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.8,492642,4,Automatic,Front,4,Left wheel,Silver,12,12,41053.5,TOYOTA_Prius
941,1646.0,LEXUS,GX 460,2015,Jeep,1,Petrol,4.6,188078,8,Automatic,4x4,4,Left wheel,Black,0,10,18807.8,LEXUS_GX 460
31361,,LEXUS,CT 200h F SPORT,2012,Hatchback,1,Hybrid,1.8,157000,4,Tiptronic,Front,4,Left wheel,Black,10,13,12076.923076923076,LEXUS_CT 200h F SPORT
6272,,MERCEDES-BENZ,200,1996,Sedan,0,CNG,2.0,233000,4,Manual,Rear,4,Left wheel,Green,6,29,8034.482758620689,MERCEDES-BENZ_200
25456,595.0,TOYOTA,Aqua,2015,Hatchback,1,Petrol,1.5,45650,4,Automatic,Front,4,Left wheel,Grey,4,10,4565.0,TOYOTA_Aqua
6899,,HONDA,Civic,2002,Hatchback,0,Petrol,1.5,157000,4,Variator,Front,4,Right-hand drive,Carnelian red,4,23,6826.086956521739,HONDA_Civic
36065,,CHEVROLET,Camaro,2011,Jeep,1,Petrol,3.6,84800,6,Tiptronic,Rear,2,Left wheel,Red,8,14,6057.142857142857,CHEVROLET_Camaro
15847,1024.0,HYUNDAI,H1,2010,Minivan,1,Diesel,2.5,58788,4,Automatic,Front,4,Left wheel,Black,4,15,3919.2,HYUNDAI_H1
24709,836.0,HYUNDAI,Tucson,2010,Jeep,1,Diesel,2.0,107374,4,Automatic,Front,4,Left wheel,Grey,4,15,7158.266666666666,HYUNDAI_Tucson
24267,642.0,HYUNDAI,Tucson,2012,Jeep,1,Diesel,2.0,132976,4,Automatic,Front,4,Left wheel,Silver,4,13,10228.923076923076,HYUNDAI_Tucson
7370,,FORD,Maverick,1995,Jeep,0,CNG,2.4,239000,4,Manual,4x4,4,Left wheel,Carnelian red,2,30,7966.666666666667,FORD_Maverick
16621,1172.0,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3.5,119379,6,Automatic,4x4,4,Left wheel,Silver,12,14,8527.07142857143,MERCEDES-BENZ_E 350
32929,1249.0,TOYOTA,Camry,2017,Sedan,1,Petrol,2.5,32000,4,Tiptronic,Front,4,Left wheel,Black,10,8,4000.0,TOYOTA_Camry
20005,707.0,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2.0,193926,4,Automatic,Front,4,Left wheel,Black,4,14,13851.857142857143,HYUNDAI_Tucson
15053,503.0,TOYOTA,Prius C,2012,Sedan,1,Hybrid,1.5,128000,4,Automatic,Front,4,Left wheel,Red,8,13,9846.153846153846,TOYOTA_Prius C
10976,,MERCEDES-BENZ,C 180,1999,Sedan,0,Petrol,1.8,214500,4,Manual,Rear,4,Left wheel,Black,4,26,8250.0,MERCEDES-BENZ_C 180
66197,1327.0,HYUNDAI,H1,2018,Universal,1,LPG,2.5,20930,4,Automatic,Front,4,Left wheel,Yellow,4,7,2990.0,HYUNDAI_H1
16308,777.0,TOYOTA,Camry,2014,Sedan,1,Petrol,2.5,118582,4,Tiptronic,Front,4,Left wheel,White,12,11,10780.181818181818,TOYOTA_Camry
7840,,HONDA,FIT,2004,Hatchback,0,Petrol,1.3,175000,4,Variator,Front,4,Right-hand drive,Silver,0,21,8333.333333333334,HONDA_FIT
392,779.0,TOYOTA,Camry,2013,Sedan,1,Hybrid,2.5,124184,4,Automatic,Front,4,Left wheel,Silver,12,12,10348.666666666666,TOYOTA_Camry
61521,880.0,HYUNDAI,Tucson,2018,Jeep,1,Petrol,1.6,14661,4,Automatic,Front,4,Left wheel,Blue,4,7,2094.4285714285716,HYUNDAI_Tucson
